Health Facility,Week,Year,Cases,Station,Precipitation,MIN,MAX,Deaths
Chiwenga RHC,17,2024,15,Chiwenga RHC,0.01,19.06714286,34.44857143,0
Chiwenga RHC,18,2024,16,Chiwenga RHC,0,17.59142857,33.35142857,0
Chiwenga RHC,19,2024,12,Chiwenga RHC,0,19.77285714,34.34428571,0
Chiwenga RHC,20,2024,16,Chiwenga RHC,0.13,18.51,32.75142857,0
Chiwenga RHC,21,2024,2,Chiwenga RHC,0.01,18.13428571,31.41571429,0
Chiwenga RHC,22,2024,15,Chiwenga RHC,0,16.89714286,31.59714286,0
Chiwenga RHC,23,2024,14,Chiwenga RHC,0,18.53428571,34.00142857,0
Chiwenga RHC,24,2024,8,Chiwenga RHC,0.07,14.09428571,28.59428571,0
Chiwenga RHC,25,2024,8,Chiwenga RHC,0.02,15.59,30.07142857,0
Chiwenga RHC,26,2024,14,Chiwenga RHC,0.45,15.23571429,28.23142857,0
Chiwenga RHC,27,2024,5,Chiwenga RHC,0,15.34142857,31.20857143,0
Chiwenga RHC,28,2024,4,Chiwenga RHC,0,13.79571429,31.42857143,0
Chiwenga RHC,29,2024,6,Chiwenga RHC,0,15.03857143,32.41571429,0
Chiwenga RHC,30,2024,4,Chiwenga RHC,0,15.53,32.52,0
Chiwenga RHC,31,2024,3,Chiwenga RHC,0,16.12571429,31.77285714,0
Chiwenga RHC,32,2024,4,Chiwenga RHC,0,16.43428571,33.41571429,0
Chiwenga RHC,33,2024,4,Chiwenga RHC,0,17.44,33.52571429,0
Chiwenga RHC,34,2024,0,Chiwenga RHC,0.08,16.74714286,31.41428571,0
Chiwenga RHC,35,2024,4,Chiwenga RHC,0.25,19.04571429,34.35714286,0
Chiwenga RHC,36,2024,0,Chiwenga RHC,0,17.49571429,32.43714286,0
Chiwenga RHC,37,2024,0,Chiwenga RHC,0,21.68571429,36.98571429,0
Chiwenga RHC,38,2024,1,Chiwenga RHC,0,21.76857143,37.75714286,0
Chiwenga RHC,39,2024,3,Chiwenga RHC,0,20.54285714,36.99571429,0
Chiwenga RHC,40,2024,1,Chiwenga RHC,0,20.03285714,35.23571429,0
Chiwenga RHC,41,2024,2,Chiwenga RHC,0,20.57428571,35.91714286,0
Chiwenga RHC,42,2024,1,Chiwenga RHC,10.33,21.45428571,35.49714286,0
Chiwenga RHC,43,2024,2,Chiwenga RHC,0.36,25.70571429,40.60428571,0
Chiwenga RHC,44,2024,1,Chiwenga RHC,1.56,26.48571429,37.24571429,0
Chiwenga RHC,45,2024,1,Chiwenga RHC,10.56,25.27571429,39.20714286,0
Chiwenga RHC,46,2024,1,Chiwenga RHC,6.59,24.81714286,37.88571429,0
Chiwenga RHC,47,2024,0,Chiwenga RHC,0.62,25.47285714,40.34428571,0
Chiwenga RHC,48,2024,0,Chiwenga RHC,29.36,24.17857143,36.15,0
Chiwenga RHC,49,2024,2,Chiwenga RHC,0.31,23.52,40.69285714,0
Chiwenga RHC,50,2024,0,Chiwenga RHC,7.85,25.82857143,40.71714286,0
Chiwenga RHC,51,2024,3,Chiwenga RHC,9.59,26.02,38.64571429,0
Chiwenga RHC,52,2024,4,Chiwenga RHC,8.32,26.72,38.88857143,0
Chiwenga RHC,53,2024,0,,,,,0
DAMBAKURIMA RHC,1,2024,3,DAMBAKURIMA RHC,19.42,23.87571429,34.53285714,0
DAMBAKURIMA RHC,2,2024,0,DAMBAKURIMA RHC,71.64,23.80714286,30.70857143,0
DAMBAKURIMA RHC,3,2024,4,DAMBAKURIMA RHC,48,22.83857143,29.41857143,0
DAMBAKURIMA RHC,4,2024,6,DAMBAKURIMA RHC,4.08,20.95571429,33.47571429,0
DAMBAKURIMA RHC,5,2024,10,DAMBAKURIMA RHC,1.63,22.21428571,35.14714286,0
DAMBAKURIMA RHC,6,2024,8,DAMBAKURIMA RHC,2.16,24.63142857,38.09428571,0
DAMBAKURIMA RHC,7,2024,15,DAMBAKURIMA RHC,0.51,24.44428571,38.74714286,0
DAMBAKURIMA RHC,8,2024,4,DAMBAKURIMA RHC,7.77,24.58,38.49285714,0
DAMBAKURIMA RHC,9,2024,2,DAMBAKURIMA RHC,5.74,23.8,36.26571429,0
DAMBAKURIMA RHC,10,2024,0,DAMBAKURIMA RHC,16.38,24.97857143,36.83714286,0
DAMBAKURIMA RHC,11,2024,8,DAMBAKURIMA RHC,26.22,24.87857143,34.35428571,0
DAMBAKURIMA RHC,12,2024,14,DAMBAKURIMA RHC,1.11,21.77857143,36.05857143,0
DAMBAKURIMA RHC,13,2024,3,DAMBAKURIMA RHC,1.26,23.24571429,36.49571429,0
DAMBAKURIMA RHC,14,2024,6,DAMBAKURIMA RHC,0.06,23.63,37.01428571,0
DAMBAKURIMA RHC,15,2024,5,DAMBAKURIMA RHC,23.41,22.44,33.53285714,0
DAMBAKURIMA RHC,16,2024,5,DAMBAKURIMA RHC,0.04,20.57142857,34.18857143,0
DAMBAKURIMA RHC,17,2024,5,DAMBAKURIMA RHC,0.01,19.06714286,34.44857143,0
DAMBAKURIMA RHC,18,2024,8,DAMBAKURIMA RHC,0,17.59142857,33.35142857,0
DAMBAKURIMA RHC,19,2024,9,DAMBAKURIMA RHC,0,19.77285714,34.34428571,0
DAMBAKURIMA RHC,20,2024,5,DAMBAKURIMA RHC,0.13,18.51,32.75142857,0
DAMBAKURIMA RHC,21,2024,4,DAMBAKURIMA RHC,0.01,18.13428571,31.41571429,0
DAMBAKURIMA RHC,22,2024,2,DAMBAKURIMA RHC,0,16.89714286,31.59714286,0
DAMBAKURIMA RHC,23,2024,3,DAMBAKURIMA RHC,0,18.53428571,34.00142857,0
DAMBAKURIMA RHC,24,2024,4,DAMBAKURIMA RHC,0.07,14.09428571,28.59428571,0
DAMBAKURIMA RHC,25,2024,4,DAMBAKURIMA RHC,0.02,15.59,30.07142857,0
DAMBAKURIMA RHC,26,2024,4,DAMBAKURIMA RHC,0.45,15.23571429,28.23142857,0
DAMBAKURIMA RHC,27,2024,3,DAMBAKURIMA RHC,0,15.34142857,31.20857143,0
DAMBAKURIMA RHC,28,2024,4,DAMBAKURIMA RHC,0,13.79571429,31.42857143,0
DAMBAKURIMA RHC,29,2024,1,DAMBAKURIMA RHC,0,15.03857143,32.41571429,0
DAMBAKURIMA RHC,30,2024,1,DAMBAKURIMA RHC,0,15.53,32.52,0
DAMBAKURIMA RHC,31,2024,0,DAMBAKURIMA RHC,0,16.12571429,31.77285714,0
DAMBAKURIMA RHC,32,2024,3,DAMBAKURIMA RHC,0,16.43428571,33.41571429,0
DAMBAKURIMA RHC,33,2024,1,DAMBAKURIMA RHC,0,17.44,33.52571429,0
DAMBAKURIMA RHC,34,2024,3,DAMBAKURIMA RHC,0.08,16.74714286,31.41428571,0
DAMBAKURIMA RHC,35,2024,0,DAMBAKURIMA RHC,0.25,19.04571429,34.35714286,0
DAMBAKURIMA RHC,36,2024,1,DAMBAKURIMA RHC,0,17.49571429,32.43714286,0
DAMBAKURIMA RHC,37,2024,4,DAMBAKURIMA RHC,0,21.68571429,36.98571429,0
DAMBAKURIMA RHC,38,2024,1,DAMBAKURIMA RHC,0,21.76857143,37.75714286,0
DAMBAKURIMA RHC,39,2024,2,DAMBAKURIMA RHC,0,20.54285714,36.99571429,0
DAMBAKURIMA RHC,40,2024,2,DAMBAKURIMA RHC,0,20.03285714,35.23571429,0
DAMBAKURIMA RHC,41,2024,4,DAMBAKURIMA RHC,0,20.57428571,35.91714286,0
DAMBAKURIMA RHC,42,2024,3,DAMBAKURIMA RHC,10.33,21.45428571,35.49714286,0
DAMBAKURIMA RHC,43,2024,0,DAMBAKURIMA RHC,0.36,25.70571429,40.60428571,0
DAMBAKURIMA RHC,44,2024,1,DAMBAKURIMA RHC,1.56,26.48571429,37.24571429,0
DAMBAKURIMA RHC,45,2024,0,DAMBAKURIMA RHC,10.56,25.27571429,39.20714286,0
DAMBAKURIMA RHC,46,2024,0,DAMBAKURIMA RHC,6.59,24.81714286,37.88571429,0
DAMBAKURIMA RHC,47,2024,1,DAMBAKURIMA RHC,0.62,25.47285714,40.34428571,0
DAMBAKURIMA RHC,48,2024,0,DAMBAKURIMA RHC,29.36,24.17857143,36.15,0
DAMBAKURIMA RHC,49,2024,0,DAMBAKURIMA RHC,0.31,23.52,40.69285714,0
DAMBAKURIMA RHC,50,2024,0,DAMBAKURIMA RHC,7.85,25.82857143,40.71714286,0
DAMBAKURIMA RHC,51,2024,0,DAMBAKURIMA RHC,9.59,26.02,38.64571429,0
DAMBAKURIMA RHC,52,2024,0,DAMBAKURIMA RHC,8.32,26.72,38.88857143,0
DAMBAKURIMA RHC,53,2024,0,,,,,0
DAVID NELSON CLINIC,1,2024,1,DAVID NELSON CLINIC,21.59,20.62714286,31.62285714,0
DAVID NELSON CLINIC,2,2024,0,DAVID NELSON CLINIC,74.98,21.41142857,28.13285714,0
DAVID NELSON CLINIC,3,2024,2,DAVID NELSON CLINIC,54.87,20.17,26.61285714,0
DAVID NELSON CLINIC,4,2024,2,DAVID NELSON CLINIC,5.64,17.76714286,31.07,0
DAVID NELSON CLINIC,5,2024,2,DAVID NELSON CLINIC,4.35,19.27714286,32.82142857,0
DAVID NELSON CLINIC,6,2024,2,DAVID NELSON CLINIC,1.53,21.79,36.54285714,0
DAVID NELSON CLINIC,7,2024,1,DAVID NELSON CLINIC,0.46,21.11857143,36.42714286,0
DAVID NELSON CLINIC,8,2024,0,DAVID NELSON CLINIC,3.16,20.88,36.01428571,0
DAVID NELSON CLINIC,9,2024,1,DAVID NELSON CLINIC,2.26,20.55,34.36571429,0
DAVID NELSON CLINIC,10,2024,1,DAVID NELSON CLINIC,14.85,21.85,34.37,0
DAVID NELSON CLINIC,11,2024,0,DAVID NELSON CLINIC,23.1,21.79428571,31.38857143,0
DAVID NELSON CLINIC,12,2024,3,DAVID NELSON CLINIC,2.74,18.70142857,33.41,0
DAVID NELSON CLINIC,13,2024,2,DAVID NELSON CLINIC,2.36,19.73,33.51428571,0
DAVID NELSON CLINIC,14,2024,12,DAVID NELSON CLINIC,0.05,20.06857143,34.15714286,0
DAVID NELSON CLINIC,15,2024,12,DAVID NELSON CLINIC,22.11,19.40142857,30.46428571,0
DAVID NELSON CLINIC,16,2024,16,DAVID NELSON CLINIC,0.08,17.56142857,31.68428571,0
DAVID NELSON CLINIC,17,2024,14,DAVID NELSON CLINIC,0.01,16.15857143,32.06857143,0
DAVID NELSON CLINIC,18,2024,17,DAVID NELSON CLINIC,0,14.74285714,31.05571429,0
DAVID NELSON CLINIC,19,2024,15,DAVID NELSON CLINIC,0,16.43142857,31.57714286,0
DAVID NELSON CLINIC,20,2024,10,DAVID NELSON CLINIC,0.07,15.22285714,29.90142857,0
DAVID NELSON CLINIC,21,2024,11,DAVID NELSON CLINIC,0.03,14.78428571,28.73285714,0
DAVID NELSON CLINIC,22,2024,11,DAVID NELSON CLINIC,0,13.81285714,28.49857143,0
DAVID NELSON CLINIC,23,2024,3,DAVID NELSON CLINIC,0,15.89571429,30.66571429,0
DAVID NELSON CLINIC,24,2024,9,DAVID NELSON CLINIC,0.17,11.36142857,25.79857143,0
DAVID NELSON CLINIC,25,2024,4,DAVID NELSON CLINIC,0.02,12.79,27.17857143,0
DAVID NELSON CLINIC,26,2024,1,DAVID NELSON CLINIC,0.8,12.35285714,25.25,0
DAVID NELSON CLINIC,27,2024,1,DAVID NELSON CLINIC,0,12.77,28.71571429,0
DAVID NELSON CLINIC,28,2024,1,DAVID NELSON CLINIC,0,12.05428571,29.22428571,0
DAVID NELSON CLINIC,29,2024,1,DAVID NELSON CLINIC,0,13.20285714,30.17428571,0
DAVID NELSON CLINIC,30,2024,2,DAVID NELSON CLINIC,0,13.77428571,30.54285714,0
DAVID NELSON CLINIC,31,2024,4,DAVID NELSON CLINIC,0,13.51571429,29.45285714,0
DAVID NELSON CLINIC,32,2024,4,DAVID NELSON CLINIC,0,14.49285714,31.19,0
DAVID NELSON CLINIC,33,2024,4,DAVID NELSON CLINIC,0,14.6,31.05857143,0
DAVID NELSON CLINIC,34,2024,4,DAVID NELSON CLINIC,0.03,13.18428571,28.91571429,0
DAVID NELSON CLINIC,35,2024,2,DAVID NELSON CLINIC,0.18,15.92571429,31.19857143,0
DAVID NELSON CLINIC,36,2024,0,DAVID NELSON CLINIC,0,14.06857143,29.37857143,0
DAVID NELSON CLINIC,37,2024,0,DAVID NELSON CLINIC,0,18.39571429,34.15,0
DAVID NELSON CLINIC,38,2024,3,DAVID NELSON CLINIC,0,18.69142857,34.36,0
DAVID NELSON CLINIC,39,2024,1,DAVID NELSON CLINIC,0,17.47714286,34.34285714,0
DAVID NELSON CLINIC,40,2024,2,DAVID NELSON CLINIC,0,16.75,32.00285714,0
DAVID NELSON CLINIC,41,2024,2,DAVID NELSON CLINIC,0,16.88428571,32.94,0
DAVID NELSON CLINIC,42,2024,4,DAVID NELSON CLINIC,5.97,18.46714286,32.72,0
DAVID NELSON CLINIC,43,2024,4,DAVID NELSON CLINIC,0.22,21.89285714,36.99428571,0
DAVID NELSON CLINIC,44,2024,2,DAVID NELSON CLINIC,1.19,22.61571429,33.67714286,0
DAVID NELSON CLINIC,45,2024,2,DAVID NELSON CLINIC,5.46,21.52,36.35571429,0
DAVID NELSON CLINIC,46,2024,1,DAVID NELSON CLINIC,19.98,21.16285714,34.03571429,0
DAVID NELSON CLINIC,47,2024,1,DAVID NELSON CLINIC,0.81,21.51857143,36.73142857,0
DAVID NELSON CLINIC,48,2024,4,DAVID NELSON CLINIC,67.75,20.73428571,32.13142857,0
DAVID NELSON CLINIC,49,2024,2,DAVID NELSON CLINIC,0.29,19.86428571,36.45285714,0
DAVID NELSON CLINIC,50,2024,1,DAVID NELSON CLINIC,4.17,22.29285714,37.61857143,0
DAVID NELSON CLINIC,51,2024,2,DAVID NELSON CLINIC,28.1,22.32,34.12857143,0
DAVID NELSON CLINIC,52,2024,0,DAVID NELSON CLINIC,13.46,22.98714286,34.68571429,0
Hoya RHC,1,2024,1,Hoya RHC,21.59,20.62714286,31.62285714,0
Hoya RHC,2,2024,6,Hoya RHC,74.98,21.41142857,28.13285714,0
Hoya RHC,3,2024,3,Hoya RHC,54.87,20.17,26.61285714,0
Hoya RHC,4,2024,13,Hoya RHC,5.64,17.76714286,31.07,0
Hoya RHC,5,2024,21,Hoya RHC,4.35,19.27714286,32.82142857,0
Hoya RHC,6,2024,35,Hoya RHC,1.53,21.79,36.54285714,0
Hoya RHC,7,2024,17,Hoya RHC,0.46,21.11857143,36.42714286,0
Hoya RHC,8,2024,14,Hoya RHC,3.16,20.88,36.01428571,0
Hoya RHC,9,2024,15,Hoya RHC,2.26,20.55,34.36571429,0
Hoya RHC,10,2024,14,Hoya RHC,14.85,21.85,34.37,0
Hoya RHC,11,2024,15,Hoya RHC,23.1,21.79428571,31.38857143,0
Hoya RHC,12,2024,23,Hoya RHC,2.74,18.70142857,33.41,0
Hoya RHC,13,2024,15,Hoya RHC,2.36,19.73,33.51428571,0
Hoya RHC,14,2024,42,Hoya RHC,0.05,20.06857143,34.15714286,0
Hoya RHC,15,2024,24,Hoya RHC,22.11,19.40142857,30.46428571,0
Hoya RHC,16,2024,30,Hoya RHC,0.08,17.56142857,31.68428571,0
Hoya RHC,17,2024,17,Hoya RHC,0.01,16.15857143,32.06857143,0
Hoya RHC,18,2024,19,Hoya RHC,0,14.74285714,31.05571429,0
Hoya RHC,19,2024,26,Hoya RHC,0,16.43142857,31.57714286,0
Hoya RHC,20,2024,14,Hoya RHC,0.07,15.22285714,29.90142857,0
Hoya RHC,21,2024,17,Hoya RHC,0.03,14.78428571,28.73285714,0
Hoya RHC,22,2024,12,Hoya RHC,0,13.81285714,28.49857143,0
Hoya RHC,23,2024,17,Hoya RHC,0,15.89571429,30.66571429,0
Hoya RHC,24,2024,17,Hoya RHC,0.17,11.36142857,25.79857143,0
Hoya RHC,25,2024,18,Hoya RHC,0.02,12.79,27.17857143,0
Hoya RHC,26,2024,15,Hoya RHC,0.8,12.35285714,25.25,0
Hoya RHC,27,2024,12,Hoya RHC,0,12.77,28.71571429,0
Hoya RHC,28,2024,11,Hoya RHC,0,12.05428571,29.22428571,0
Hoya RHC,29,2024,1,Hoya RHC,0,13.20285714,30.17428571,0
Hoya RHC,30,2024,6,Hoya RHC,0,13.77428571,30.54285714,0
Hoya RHC,31,2024,1,Hoya RHC,0,13.51571429,29.45285714,0
Hoya RHC,32,2024,3,Hoya RHC,0,14.49285714,31.19,0
Hoya RHC,33,2024,2,Hoya RHC,0,14.6,31.05857143,0
Hoya RHC,34,2024,4,Hoya RHC,0.03,13.18428571,28.91571429,0
Hoya RHC,35,2024,7,Hoya RHC,0.18,15.92571429,31.19857143,0
Hoya RHC,36,2024,3,Hoya RHC,0,14.06857143,29.37857143,0
Hoya RHC,37,2024,2,Hoya RHC,0,18.39571429,34.15,0
Hoya RHC,38,2024,4,Hoya RHC,0,18.69142857,34.36,0
Hoya RHC,39,2024,5,Hoya RHC,0,17.47714286,34.34285714,0
Hoya RHC,40,2024,1,Hoya RHC,0,16.75,32.00285714,0
Hoya RHC,41,2024,0,Hoya RHC,0,16.88428571,32.94,0
Hoya RHC,42,2024,0,Hoya RHC,5.97,18.46714286,32.72,0
Hoya RHC,43,2024,3,Hoya RHC,0.22,21.89285714,36.99428571,0
Hoya RHC,44,2024,1,Hoya RHC,1.19,22.61571429,33.67714286,0
Hoya RHC,45,2024,0,Hoya RHC,5.46,21.52,36.35571429,0
Hoya RHC,46,2024,1,Hoya RHC,19.98,21.16285714,34.03571429,0
Hoya RHC,47,2024,2,Hoya RHC,0.81,21.51857143,36.73142857,0
Hoya RHC,48,2024,6,Hoya RHC,67.75,20.73428571,32.13142857,0
Hoya RHC,49,2024,3,Hoya RHC,0.29,19.86428571,36.45285714,0
Hoya RHC,50,2024,2,Hoya RHC,4.17,22.29285714,37.61857143,0
Hoya RHC,51,2024,1,Hoya RHC,28.1,22.32,34.12857143,0
Hoya RHC,52,2024,0,Hoya RHC,13.46,22.98714286,34.68571429,0
Hwata RHC,1,2024,0,Hwata RHC,21.59,20.62714286,31.62285714,0
Hwata RHC,2,2024,0,Hwata RHC,74.98,21.41142857,28.13285714,0
Hwata RHC,3,2024,0,Hwata RHC,54.87,20.17,26.61285714,0
Hwata RHC,4,2024,4,Hwata RHC,5.64,17.76714286,31.07,0
Hwata RHC,5,2024,3,Hwata RHC,4.35,19.27714286,32.82142857,0
Hwata RHC,6,2024,7,Hwata RHC,1.53,21.79,36.54285714,0
Hwata RHC,7,2024,7,Hwata RHC,0.46,21.11857143,36.42714286,0
Hwata RHC,8,2024,0,Hwata RHC,3.16,20.88,36.01428571,0
Hwata RHC,9,2024,2,Hwata RHC,2.26,20.55,34.36571429,0
Hwata RHC,10,2024,0,Hwata RHC,14.85,21.85,34.37,0
Hwata RHC,11,2024,6,Hwata RHC,23.1,21.79428571,31.38857143,0
Hwata RHC,12,2024,3,Hwata RHC,2.74,18.70142857,33.41,0
Hwata RHC,13,2024,4,Hwata RHC,2.36,19.73,33.51428571,0
Hwata RHC,14,2024,13,Hwata RHC,0.05,20.06857143,34.15714286,0
Hwata RHC,15,2024,14,Hwata RHC,22.11,19.40142857,30.46428571,0
Hwata RHC,16,2024,4,Hwata RHC,0.08,17.56142857,31.68428571,0
Hwata RHC,17,2024,3,Hwata RHC,0.01,16.15857143,32.06857143,0
Hwata RHC,18,2024,4,Hwata RHC,0,14.74285714,31.05571429,0
Hwata RHC,19,2024,21,Hwata RHC,0,16.43142857,31.57714286,0
Hwata RHC,20,2024,7,Hwata RHC,0.07,15.22285714,29.90142857,0
Hwata RHC,21,2024,10,Hwata RHC,0.03,14.78428571,28.73285714,0
Hwata RHC,22,2024,12,Hwata RHC,0,13.81285714,28.49857143,0
Hwata RHC,23,2024,16,Hwata RHC,0,15.89571429,30.66571429,0
Hwata RHC,24,2024,8,Hwata RHC,0.17,11.36142857,25.79857143,0
Hwata RHC,25,2024,4,Hwata RHC,0.02,12.79,27.17857143,0
Hwata RHC,26,2024,7,Hwata RHC,0.8,12.35285714,25.25,0
Hwata RHC,27,2024,7,Hwata RHC,0,12.77,28.71571429,0
Hwata RHC,28,2024,3,Hwata RHC,0,12.05428571,29.22428571,0
Hwata RHC,29,2024,3,Hwata RHC,0,13.20285714,30.17428571,0
Hwata RHC,30,2024,0,Hwata RHC,0,13.77428571,30.54285714,0
Hwata RHC,31,2024,7,Hwata RHC,0,13.51571429,29.45285714,0
Hwata RHC,32,2024,2,Hwata RHC,0,14.49285714,31.19,0
Hwata RHC,33,2024,4,Hwata RHC,0,14.6,31.05857143,0
Hwata RHC,34,2024,1,Hwata RHC,0.03,13.18428571,28.91571429,0
Hwata RHC,35,2024,2,Hwata RHC,0.18,15.92571429,31.19857143,0
Hwata RHC,36,2024,4,Hwata RHC,0,14.06857143,29.37857143,0
Hwata RHC,37,2024,7,Hwata RHC,0,18.39571429,34.15,0
Hwata RHC,38,2024,6,Hwata RHC,0,18.69142857,34.36,0
Hwata RHC,39,2024,9,Hwata RHC,0,17.47714286,34.34285714,0
Hwata RHC,40,2024,6,Hwata RHC,0,16.75,32.00285714,0
Hwata RHC,41,2024,3,Hwata RHC,0,16.88428571,32.94,0
Hwata RHC,42,2024,0,Hwata RHC,5.97,18.46714286,32.72,0
Hwata RHC,43,2024,3,Hwata RHC,0.22,21.89285714,36.99428571,0
Hwata RHC,44,2024,1,Hwata RHC,1.19,22.61571429,33.67714286,0
Hwata RHC,45,2024,1,Hwata RHC,5.46,21.52,36.35571429,0
Hwata RHC,46,2024,0,Hwata RHC,19.98,21.16285714,34.03571429,0
Hwata RHC,47,2024,0,Hwata RHC,0.81,21.51857143,36.73142857,0
Hwata RHC,48,2024,0,Hwata RHC,67.75,20.73428571,32.13142857,0
Hwata RHC,49,2024,0,Hwata RHC,0.29,19.86428571,36.45285714,0
Hwata RHC,50,2024,0,Hwata RHC,4.17,22.29285714,37.61857143,0
Hwata RHC,51,2024,0,Hwata RHC,28.1,22.32,34.12857143,0
Hwata RHC,52,2024,0,Hwata RHC,13.46,22.98714286,34.68571429,0
Hwata RHC,53,2024,0,,,,,0
Muzarabani RHC,1,2024,7,Muzarabani RHC,21.59,20.62714286,31.62285714,0
Muzarabani RHC,2,2024,10,Muzarabani RHC,74.98,21.41142857,28.13285714,0
Muzarabani RHC,3,2024,11,Muzarabani RHC,54.87,20.17,26.61285714,0
Muzarabani RHC,4,2024,23,Muzarabani RHC,5.64,17.76714286,31.07,0
Muzarabani RHC,5,2024,20,Muzarabani RHC,4.35,19.27714286,32.82142857,0
Muzarabani RHC,6,2024,8,Muzarabani RHC,1.53,21.79,36.54285714,0
Muzarabani RHC,7,2024,8,Muzarabani RHC,0.46,21.11857143,36.42714286,0
Muzarabani RHC,8,2024,3,Muzarabani RHC,3.16,20.88,36.01428571,0
Muzarabani RHC,9,2024,5,Muzarabani RHC,2.26,20.55,34.36571429,0
Muzarabani RHC,10,2024,7,Muzarabani RHC,14.85,21.85,34.37,0
Muzarabani RHC,11,2024,23,Muzarabani RHC,23.1,21.79428571,31.38857143,0
Muzarabani RHC,12,2024,28,Muzarabani RHC,2.74,18.70142857,33.41,0
Muzarabani RHC,13,2024,40,Muzarabani RHC,2.36,19.73,33.51428571,0
Muzarabani RHC,14,2024,56,Muzarabani RHC,0.05,20.06857143,34.15714286,0
Muzarabani RHC,15,2024,76,Muzarabani RHC,22.11,19.40142857,30.46428571,0
Muzarabani RHC,16,2024,67,Muzarabani RHC,0.08,17.56142857,31.68428571,0
Muzarabani RHC,17,2024,49,Muzarabani RHC,0.01,16.15857143,32.06857143,0
Muzarabani RHC,18,2024,44,Muzarabani RHC,0,14.74285714,31.05571429,0
Muzarabani RHC,19,2024,44,Muzarabani RHC,0,16.43142857,31.57714286,0
Muzarabani RHC,20,2024,73,Muzarabani RHC,0.07,15.22285714,29.90142857,0
Muzarabani RHC,21,2024,47,Muzarabani RHC,0.03,14.78428571,28.73285714,0
Muzarabani RHC,22,2024,26,Muzarabani RHC,0,13.81285714,28.49857143,0
Muzarabani RHC,23,2024,46,Muzarabani RHC,0,15.89571429,30.66571429,0
Muzarabani RHC,24,2024,43,Muzarabani RHC,0.17,11.36142857,25.79857143,0
Muzarabani RHC,25,2024,28,Muzarabani RHC,0.02,12.79,27.17857143,0
Muzarabani RHC,26,2024,24,Muzarabani RHC,0.8,12.35285714,25.25,0
Muzarabani RHC,27,2024,24,Muzarabani RHC,0,12.77,28.71571429,0
Muzarabani RHC,28,2024,16,Muzarabani RHC,0,12.05428571,29.22428571,0
Muzarabani RHC,29,2024,9,Muzarabani RHC,0,13.20285714,30.17428571,0
Muzarabani RHC,30,2024,19,Muzarabani RHC,0,13.77428571,30.54285714,0
Muzarabani RHC,31,2024,9,Muzarabani RHC,0,13.51571429,29.45285714,0
Muzarabani RHC,32,2024,23,Muzarabani RHC,0,14.49285714,31.19,0
Muzarabani RHC,33,2024,7,Muzarabani RHC,0,14.6,31.05857143,0
Muzarabani RHC,34,2024,1,Muzarabani RHC,0.03,13.18428571,28.91571429,0
Muzarabani RHC,35,2024,12,Muzarabani RHC,0.18,15.92571429,31.19857143,0
Muzarabani RHC,36,2024,8,Muzarabani RHC,0,14.06857143,29.37857143,0
Muzarabani RHC,37,2024,11,Muzarabani RHC,0,18.39571429,34.15,0
Muzarabani RHC,38,2024,6,Muzarabani RHC,0,18.69142857,34.36,0
Muzarabani RHC,39,2024,13,Muzarabani RHC,0,17.47714286,34.34285714,0
Muzarabani RHC,40,2024,5,Muzarabani RHC,0,16.75,32.00285714,0
Muzarabani RHC,41,2024,2,Muzarabani RHC,0,16.88428571,32.94,0
Muzarabani RHC,42,2024,0,Muzarabani RHC,5.97,18.46714286,32.72,0
Muzarabani RHC,43,2024,2,Muzarabani RHC,0.22,21.89285714,36.99428571,0
Muzarabani RHC,44,2024,0,Muzarabani RHC,1.19,22.61571429,33.67714286,0
Muzarabani RHC,45,2024,2,Muzarabani RHC,5.46,21.52,36.35571429,0
Muzarabani RHC,46,2024,1,Muzarabani RHC,19.98,21.16285714,34.03571429,0
Muzarabani RHC,47,2024,2,Muzarabani RHC,0.81,21.51857143,36.73142857,0
Muzarabani RHC,48,2024,3,Muzarabani RHC,67.75,20.73428571,32.13142857,0
Muzarabani RHC,49,2024,0,Muzarabani RHC,0.29,19.86428571,36.45285714,0
Muzarabani RHC,50,2024,0,Muzarabani RHC,4.17,22.29285714,37.61857143,0
Muzarabani RHC,51,2024,1,Muzarabani RHC,28.1,22.32,34.12857143,0
Muzarabani RHC,52,2024,4,Muzarabani RHC,13.46,22.98714286,34.68571429,0
Muzarabani RHC,53,2024,0,,,,,0
Nyamaridza Clinic,1,2024,0,Nyamaridza Clinic,21.59,20.62714286,31.62285714,0
Nyamaridza Clinic,2,2024,1,Nyamaridza Clinic,74.98,21.41142857,28.13285714,0
Nyamaridza Clinic,3,2024,0,Nyamaridza Clinic,54.87,20.17,26.61285714,0
Nyamaridza Clinic,4,2024,1,Nyamaridza Clinic,5.64,17.76714286,31.07,0
Nyamaridza Clinic,5,2024,0,Nyamaridza Clinic,4.35,19.27714286,32.82142857,0
Nyamaridza Clinic,6,2024,0,Nyamaridza Clinic,1.53,21.79,36.54285714,0
Nyamaridza Clinic,7,2024,0,Nyamaridza Clinic,0.46,21.11857143,36.42714286,0
Nyamaridza Clinic,8,2024,0,Nyamaridza Clinic,3.16,20.88,36.01428571,0
Nyamaridza Clinic,9,2024,0,Nyamaridza Clinic,2.26,20.55,34.36571429,0
Nyamaridza Clinic,10,2024,0,Nyamaridza Clinic,14.85,21.85,34.37,0
Nyamaridza Clinic,11,2024,1,Nyamaridza Clinic,23.1,21.79428571,31.38857143,0
