Health Facility,Station,Year,Week,Pred_Deaths,confidence_rate_deaths,confidence_pct_deaths
ALWAYS FTC,ALWAYS FTC,2025,1,0,0.8416630655523307,84.2
ALWAYS FTC,ALWAYS FTC,2025,2,0,0.8824516166810912,88.2
ALWAYS FTC,ALWAYS FTC,2025,3,0,0.8827318723347299,88.3
ALWAYS FTC,ALWAYS FTC,2025,4,0,0.8582939478761797,85.8
ALWAYS FTC,ALWAYS FTC,2025,5,0,0.8969222141957021,89.7
ALWAYS FTC,ALWAYS FTC,2025,6,0,0.8865635407272199,88.7
ALWAYS FTC,ALWAYS FTC,2025,7,0,0.930864504569171,93.1
ALWAYS FTC,ALWAYS FTC,2025,8,0,0.9298592064602105,93.0
ALWAYS FTC,ALWAYS FTC,2025,9,0,0.9227723262480076,92.3
ALWAYS FTC,ALWAYS FTC,2025,10,0,0.8634323277527827,86.3
ALWAYS FTC,ALWAYS FTC,2025,11,0,0.904383712014198,90.4
ALWAYS FTC,ALWAYS FTC,2025,12,0,0.8949385036591124,89.5
ALWAYS FTC,ALWAYS FTC,2025,13,0,0.8931263914162588,89.3
ALWAYS FTC,ALWAYS FTC,2025,14,0,0.9163996438753563,91.6
ALWAYS FTC,ALWAYS FTC,2025,15,0,0.9102952127259127,91.0
ALWAYS FTC,ALWAYS FTC,2025,16,0,0.8802207786311429,88.0
ALWAYS FTC,ALWAYS FTC,2025,17,0,0.7933716384475046,79.3
ALWAYS FTC,ALWAYS FTC,2025,18,0,0.8192096911429436,81.9
ALWAYS FTC,ALWAYS FTC,2025,19,0,0.8067749928553323,80.7
ALWAYS FTC,ALWAYS FTC,2025,20,0,0.7839512290691703,78.4
ALWAYS FTC,ALWAYS FTC,2025,21,0,0.8301314539387707,83.0
ALWAYS FTC,ALWAYS FTC,2025,22,0,0.8632289266729565,86.3
ALWAYS FTC,ALWAYS FTC,2025,23,0,0.8543796681048172,85.4
ALWAYS FTC,ALWAYS FTC,2025,24,0,0.8823272792284529,88.2
ALWAYS FTC,ALWAYS FTC,2025,25,0,0.9144215118080641,91.4
ALWAYS FTC,ALWAYS FTC,2025,26,0,0.9345077059595897,93.5
ALWAYS FTC,ALWAYS FTC,2025,27,0,0.9375918548123876,93.8
ALWAYS FTC,ALWAYS FTC,2025,28,0,0.9421212235422585,94.2
ALWAYS FTC,ALWAYS FTC,2025,29,0,0.9263867387284817,92.6
ALWAYS FTC,ALWAYS FTC,2025,30,0,0.924028324314063,92.4
ALWAYS FTC,ALWAYS FTC,2025,31,0,0.9226713204169261,92.3
ALWAYS FTC,ALWAYS FTC,2025,32,0,0.9148484656691951,91.5
ALWAYS FTC,ALWAYS FTC,2025,33,0,0.9012785396117979,90.1
ALWAYS FTC,ALWAYS FTC,2025,34,0,0.8916741483130928,89.2
ALWAYS FTC,ALWAYS FTC,2025,35,0,0.8958848435431284,89.6
ALWAYS FTC,ALWAYS FTC,2025,36,0,0.909112137187799,90.9
ALWAYS FTC,ALWAYS FTC,2025,37,0,0.8591380279752447,85.9
ALWAYS FTC,ALWAYS FTC,2025,38,0,0.8555332732812486,85.6
ALWAYS FTC,ALWAYS FTC,2025,39,0,0.7675267207199963,76.8
ALWAYS FTC,ALWAYS FTC,2025,40,0,0.8759783151925375,87.6
ALWAYS FTC,ALWAYS FTC,2025,41,0,0.8412932325276468,84.1
ALWAYS FTC,ALWAYS FTC,2025,42,0,0.8785025790322085,87.9
ALWAYS FTC,ALWAYS FTC,2025,43,0,0.851555530074795,85.2
ALWAYS FTC,ALWAYS FTC,2025,44,0,0.8647668156081354,86.5
ALWAYS FTC,ALWAYS FTC,2025,45,0,0.8835453432720395,88.4
ALWAYS FTC,ALWAYS FTC,2025,46,0,0.8989731587002794,89.9
ALWAYS FTC,ALWAYS FTC,2025,47,0,0.9380173342902367,93.8
ALWAYS FTC,ALWAYS FTC,2025,48,0,0.9224171406834323,92.2
ALWAYS FTC,ALWAYS FTC,2025,49,0,0.9179079946393764,91.8
ALWAYS FTC,ALWAYS FTC,2025,50,0,0.9758285268133005,97.6
ALWAYS FTC,ALWAYS FTC,2025,51,0,0.9742975857180391,97.4
ALWAYS FTC,ALWAYS FTC,2025,52,0,0.982257226008707,98.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,1,0,0.6659758455571414,66.6
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,2,1,0.7741195798641975,77.4
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,3,0,0.7710630517796762,77.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,4,1,0.7336028690090852,73.4
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,5,1,0.7525040781547219,75.3
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,6,0,0.7647956975988308,76.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,7,0,0.781985656980325,78.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,8,0,0.828446671421325,82.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,9,0,0.815966408647508,81.6
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,10,0,0.7763895038160223,77.6
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,11,0,0.798087374896312,79.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,12,0,0.7705584968668444,77.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,13,0,0.7803182245373426,78.0
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,14,0,0.8093050383649731,80.9
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,15,0,0.8492041371056889,84.9
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,16,0,0.8782615978733184,87.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,17,0,0.7869141300978355,78.7
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,18,0,0.7939730221348451,79.4
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,19,0,0.8084634175230856,80.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,20,0,0.8148231653990732,81.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,21,0,0.8316753822087339,83.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,22,0,0.810685593189683,81.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,23,0,0.8354042822453667,83.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,24,0,0.8347348361623275,83.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,25,0,0.8545177130345911,85.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,26,0,0.8921215682866044,89.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,27,0,0.8648515572640063,86.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,28,0,0.8845801852492352,88.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,29,0,0.8512579602576527,85.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,30,0,0.8254659597920715,82.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,31,0,0.810542159157287,81.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,32,0,0.8032203594579568,80.3
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,33,0,0.777114242581785,77.7
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,34,0,0.7579289139171391,75.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,35,0,0.7754337377972846,77.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,36,0,0.7742463443491241,77.4
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,37,0,0.6817669242402357,68.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,38,0,0.6962781496462503,69.6
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,39,0,0.6049723218452554,60.5
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,40,0,0.7716830514424986,77.2
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,41,0,0.710076517989658,71.0
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,42,0,0.7634401739416621,76.3
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,43,0,0.7206465649872593,72.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,44,0,0.7374116406667297,73.7
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,45,0,0.7688607269170179,76.9
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,46,0,0.8132614579021873,81.3
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,47,0,0.8605130357994251,86.1
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,48,0,0.8366891650962178,83.7
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,49,0,0.8083277557741053,80.8
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,50,0,0.9530868022653716,95.3
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,51,0,0.9474178260543407,94.7
CHIDIKAMWEDZI FTC,CHIDIKAMWEDZI FTC,2025,52,0,0.9515367744737597,95.2
CHINYANI FTC,CHINYANI FTC,2025,1,0,0.7291950003303366,72.9
CHINYANI FTC,,2025,1,0,0.7291950003303366,72.9
CHINYANI FTC,CHINYANI FTC,2025,2,0,0.7880494043075681,78.8
CHINYANI FTC,,2025,2,0,0.7880494043075681,78.8
CHINYANI FTC,CHINYANI FTC,2025,3,0,0.7668752982157573,76.7
CHINYANI FTC,,2025,3,0,0.7668752982157573,76.7
CHINYANI FTC,CHINYANI FTC,2025,4,0,0.7721963260216126,77.2
CHINYANI FTC,,2025,4,0,0.7721963260216126,77.2
